Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
balanced_60,0.42837086,0.20015264,0.35176378,0.0905568,0.3247844,0.30820787,0.10203932,0.3107848,0.30069137,0.05266719,0.2536103,0.27148026,0.088088974,0.12767418,0.31887794,0.48955444,0.11500751,0.14599538,0.1959306,0.29518026,0.24986212,0.22320156,0.3635757,0.30487075,0.14201231,0.30430818,0.4052346,0.19954775,0.27216405,0.19955862,0.36164945,0.18698205,0.40459347,0.2129633,0.3158784,0.059087537,0.2982018,0.03527794,0.1357076,0.1792432,0.1722654,0.116932124,0.49836764,0.32785064,0.2794602,0.31775725,0.101507686,0.11466586,0.37416905,0.12862152,0.3726089,0.26412922,0.37094212,0.09126635,0.17137632,0.102487125,0.43023378,0.3398328,0.2852822,0.28796625,0.20534392,0.30749255,0.32845926,0.27687046,0.24955407,0.100595854,0.29464895,0.3776837,0.16997856,0.14132996,0.13847655,0.4159956,0.37469456,0.30323538,0.23614964,0.18105122,0.41066235,0.6155129,0.14036258,0.09652434,0.091690026,0.20323187,0.21933201,0.3144372,0.12775382,0.4258924,0.29437208,0.43565345,0.033554345,0.15632465,0.40777278,0.3944902,0.22485909,0.3654818,0.24009666,0.39486465,0.2954899,0.10516745,0.24008918,0.061620664
balanced_61,0.2964883,0.39011386,0.3130172,0.34582162,0.23626474,0.07746145,0.120955035,0.38509518,0.5916609,0.20956145,0.057475917,0.19295561,0.25918567,0.0975043,0.36299556,0.333951,0.21643195,0.29148588,0.103609696,0.311308,0.051851377,0.26389846,0.09572469,0.28781238,0.31549203,0.24138737,0.5075306,0.31255656,0.06264226,0.2521839,0.2848167,0.39089662,0.7069731,0.26667067,0.41942415,0.19343752,0.046786584,0.15884392,0.16827728,0.40444344,0.2073625,0.19828549,0.17843433,0.43155873,0.45417273,0.33830178,0.2850249,0.30465445,0.3115612,0.2773508,0.08478223,0.11675361,0.07041121,0.05556899,0.34000528,0.5120569,0.14170447,0.18790793,0.46070057,0.07940018,0.4123777,0.24368288,0.38352215,0.09231779,0.38087124,0.37449756,0.2663358,0.10715565,0.18354109,0.1238333,0.14870206,0.28510463,0.29233032,0.12631948,0.35760906,0.17031047,0.4443124,0.3215676,0.35366005,0.06495791,0.23851442,0.21324567,0.11646126,0.11259375,0.08853482,0.44498315,0.29873124,0.09295975,0.30259678,0.34332967,0.31957313,0.43476897,0.22269985,0.39551547,0.09187821,0.16853496,0.3304571,0.4893682,0.10402189,0.32804048
balanced_62,0.3580054,0.25512114,0.4527167,0.2956943,0.31410313,0.15653831,0.2852452,0.091113925,0.24895564,0.29281193,0.10652065,0.36724746,0.49615777,0.4314954,0.0742041,0.47422114,0.41133738,0.07779598,0.22675294,0.041975804,0.2548967,0.10684681,0.4152222,0.07725974,0.3372357,0.16278183,0.11374852,0.15366422,0.20508578,0.23970681,0.29611513,0.40864477,0.6572505,0.103253566,0.15439188,0.06340782,0.45487076,0.40153003,0.25450656,0.25720608,0.18852602,0.24982691,0.1407394,0.20580527,0.19441397,0.08103853,0.20567183,0.4070505,0.5961221,0.38731557,0.23810165,0.2494543,0.36905825,0.2488889,0.32329535,0.17380486,0.2849378,0.3477023,0.194009,0.28374112,0.4271994,0.27616966,0.21066926,0.053110767,0.18432394,0.19703634,0.1831734,0.2833104,0.08665071,0.13155824,0.16081013,0.13517672,0.23298591,0.17952429,0.17896512,0.41881773,0.12811361,0.2160126,0.1371839,0.238294,0.30036435,0.26282644,0.3016673,0.28360096,0.4115328,0.30409575,0.28659433,0.18058346,0.28186983,0.4416314,0.41970867,0.20242578,0.28361943,0.12395604,0.2622292,0.20593919,0.15321639,0.16442907,0.35882753,0.16512989
balanced_63,0.4147366,0.33042133,0.25960994,0.20737708,0.16447535,0.21424788,0.41419396,0.15495431,0.40433887,0.25516725,0.4177891,0.14071171,0.12558064,0.036681034,0.18148115,0.09424932,0.14493898,0.18241407,0.14684199,0.11694672,0.04640371,0.37594736,0.3999684,0.115604684,0.5436828,0.5891068,0.17385975,0.16468695,0.17893675,0.29409882,0.2545454,0.50455236,0.47045904,0.13100344,0.25063354,0.2450434,0.25799084,0.12708572,0.17276344,0.15076976,0.2907346,0.1882394,0.24151435,0.3141721,0.27979654,0.39652416,0.5250706,0.2988077,0.4527017,0.17105317,0.38876837,0.068430424,0.15719022,0.09379077,0.13224788,0.4368323,0.35692632,0.28108358,0.39416778,0.22737922,0.04203313,0.121726625,0.2913126,0.29319057,0.33871052,0.5613466,0.111280695,0.159532,0.035859987,0.124011636,0.13448471,0.2703405,0.048722222,0.106084846,0.1362162,0.295752,0.02832602,0.09938416,0.056068905,0.3233374,0.1776151,0.15643063,0.3339923,0.38002878,0.4220249,0.13245118,0.3122293,0.5321021,0.38161433,0.09721777,0.15596071,0.12567595,0.09814685,0.3484342,0.3277182,0.16137047,0.21694233,0.2972485,0.07470775,0.23457839
balanced_64,0.3791803,0.21821743,0.18664843,0.36558625,0.18867034,0.4589428,0.27124,0.08448553,0.2004832,0.5066994,0.24735495,0.2239624,0.21621223,0.17540121,0.41943288,0.1533347,0.58897066,0.39764762,0.12072271,0.31088144,0.16825028,0.1389144,0.2164518,0.39773384,0.23830378,0.072751425,0.30348048,0.33498406,0.35411897,0.5416247,0.19112702,0.39740017,0.12250686,0.3269137,0.22596154,0.23369625,0.40089726,0.24213624,0.06378237,0.20094222,0.102192305,0.2588761,0.12587787,0.049264766,0.17981198,0.07281005,0.41596067,0.43953642,0.42747152,0.22490197,0.087104924,0.3058956,0.22918302,0.43979388,0.17544158,0.120994315,0.22707349,0.31469035,0.3525403,0.24333602,0.43259943,0.31587884,0.31233788,0.07984727,0.08032958,0.29496303,0.28474653,0.039789308,0.57272977,0.19107372,0.16790512,0.11662358,0.22882865,0.23759183,0.3818581,0.14697029,0.14257142,0.17869833,0.38949162,0.29334575,0.23868765,0.13900146,0.525006,0.32849914,0.17010671,0.045907162,0.028295279,0.2294025,0.191463,0.14757565,0.29631656,0.13354862,0.10640532,0.20582744,0.11555188,0.083629064,0.17732862,0.32030416,0.36462587,0.15525036
balanced_65,0.47968417,0.18318796,0.052906282,0.3613057,0.08431057,0.30040872,0.3354317,0.21135366,0.33119386,0.20255667,0.052627306,0.31336218,0.5394672,0.31275415,0.38829115,0.25024503,0.3947866,0.27031958,0.26688376,0.038823523,0.30096447,0.12734513,0.18276897,0.4522184,0.12458533,0.2818675,0.20845997,0.1470032,0.35740966,0.19904782,0.2215553,0.19570635,0.47491753,0.46553165,0.24709544,0.13589373,0.35335398,0.4715465,0.08350927,0.36921182,0.27840862,0.1078015,0.37309712,0.12948787,0.22018749,0.34070063,0.22067529,0.11764859,0.4636296,0.32253814,0.038929746,0.16558322,0.536261,0.080227345,0.27505282,0.095307834,0.41592938,0.16992852,0.060854223,0.10131462,0.24233769,0.10455796,0.15892404,0.5131638,0.0410557,0.2870407,0.041426934,0.3025105,0.1228334,0.13295431,0.057122294,0.11242199,0.2772154,0.2743875,0.2676544,0.41949522,0.48078918,0.12081504,0.08799976,0.075337656,0.1036649,0.2604176,0.33175874,0.1748327,0.12851259,0.13852832,0.10712447,0.29940253,0.36119288,0.16627939,0.09345086,0.27262443,0.3264473,0.26763344,0.34544477,0.2963305,0.04218578,0.18419947,0.2930827,0.40089336
balanced_66,0.076613456,0.15059647,0.17766288,0.15135549,0.54535604,0.2050257,0.23253334,0.33787078,0.3787151,0.5303762,0.19141385,0.32958573,0.2794509,0.33997518,0.21747205,0.26253444,0.22088206,0.41865918,0.21105771,0.17515,0.3240029,0.06329432,0.1741739,0.29152405,0.5667708,0.43439686,0.14801835,0.3513662,0.24719003,0.35906708,0.12175489,0.41490275,0.16670547,0.19930975,0.31475946,0.28123984,0.099272795,0.09428584,0.32960021,0.21302947,0.16515419,0.19065,0.06504798,0.26281363,0.36842343,0.4690991,0.27631563,0.39835227,0.1724999,0.3117637,0.38292214,0.2060082,0.17088252,0.17436986,0.0969844,0.38277236,0.39533365,0.32793248,0.13974908,0.26197362,0.21205556,0.21706754,0.38532925,0.23565573,0.4203311,0.1160409,0.18055342,0.12488118,0.088108286,0.064704314,0.23006286,0.10177021,0.1265475,0.08759886,0.10879253,0.39713168,0.28723186,0.19154201,0.29351813,0.17167656,0.1613684,0.16558444,0.4685179,0.18557101,0.18289074,0.32179093,0.21994042,0.08909651,0.3832577,0.20299909,0.30945483,0.1972842,0.051890574,0.051410876,0.2954735,0.27162424,0.29209697,0.6032263,0.24302357,0.2027358
balanced_67,0.53407204,0.3024689,0.51405823,0.062027324,0.29568946,0.15179509,0.23158696,0.105893284,0.040386863,0.18216977,0.13637657,0.43539655,0.30835304,0.43590355,0.5388596,0.101384535,0.12987131,0.39298505,0.2977534,0.19624686,0.069142535,0.23504625,0.20007488,0.25201,0.26350555,0.05833626,0.10804531,0.3134133,0.28216082,0.14307156,0.33162722,0.41957012,0.3538362,0.2129195,0.1441155,0.3377008,0.39432055,0.1934798,0.20669359,0.31894293,0.1456729,0.3639307,0.051524576,0.20725214,0.12727624,0.23888229,0.43424565,0.32942244,0.29179698,0.24349627,0.34978205,0.6820923,0.24196002,0.34162062,0.4317032,0.09776068,0.33834097,0.069022976,0.3069028,0.29470643,0.1588219,0.13380207,0.052694365,0.11505982,0.22126399,0.25485983,0.2189764,0.4247589,0.15947574,0.31130558,0.10633218,0.3263625,0.41651124,0.53760016,0.23659152,0.61907434,0.31335843,0.47069472,0.17624027,0.10276065,0.14424719,0.04796093,0.11297896,0.47027585,0.30970377,0.4363323,0.2562207,0.24169655,0.15055196,0.2576203,0.26066893,0.2505692,0.5200918,0.30455816,0.1587306,0.24562101,0.4387818,0.19477844,0.12016119,0.4172022
balanced_68,0.34185767,0.20390907,0.15408707,0.29114068,0.10678447,0.07371406,0.16047847,0.04683154,0.16557449,0.27502963,0.10846935,0.42592257,0.24399164,0.1667183,0.16344492,0.35170153,0.42699808,0.3101442,0.1573966,0.11841506,0.2694308,0.29229966,0.42185763,0.21995074,0.338472,0.28228393,0.09157057,0.09766031,0.34413287,0.25965798,0.32756102,0.32868043,0.3462185,0.062720925,0.079666816,0.35694364,0.30688196,0.31833163,0.15217765,0.27922595,0.2740515,0.30066252,0.08072179,0.063569106,0.1292131,0.16639504,0.20372161,0.26479733,0.40605876,0.37710226,0.2613317,0.23968534,0.4776282,0.37160313,0.4305216,0.3148193,0.2388474,0.5402086,0.08698931,0.32055646,0.0989061,0.24114999,0.26271558,0.22643737,0.43513817,0.28474885,0.10700347,0.5539558,0.049706303,0.124334045,0.4405821,0.1629031,0.3920286,0.2814585,0.3067405,0.4003244,0.34022397,0.39256108,0.14665255,0.07360892,0.13943371,0.24529783,0.30433494,0.11286938,0.37301356,0.34951398,0.35230914,0.0625951,0.28651446,0.32825723,0.22346659,0.055968102,0.45178494,0.38336384,0.3564555,0.20501813,0.2766793,0.053976145,0.22348002,0.25596178
balanced_69,0.124386005,0.45719072,0.45484278,0.16091815,0.2543507,0.30102107,0.24577796,0.071919486,0.15622768,0.09013062,0.27600875,0.069193654,0.3778091,0.24511985,0.4022212,0.23406786,0.3500355,0.32261842,0.54790854,0.49526006,0.0646404,0.40319306,0.21477994,0.18032476,0.21822853,0.25680682,0.1622273,0.12810355,0.21138494,0.29850325,0.21275315,0.38948232,0.32181945,0.21085888,0.122371435,0.2254357,0.29828164,0.07995756,0.17262433,0.052354828,0.15812457,0.06056624,0.23778097,0.45875067,0.16142705,0.18085209,0.05566253,0.21019232,0.35749602,0.16416071,0.30584964,0.15478194,0.3517964,0.21954885,0.1995597,0.07419075,0.44259834,0.25278628,0.235897,0.36724943,0.097832516,0.22133783,0.18750727,0.18763441,0.3589599,0.104244635,0.42698392,0.2805509,0.4137932,0.26915267,0.17430128,0.5812945,0.23107556,0.27900904,0.19880077,0.2920993,0.13870175,0.4277908,0.3516032,0.36364985,0.3170737,0.16573447,0.20833647,0.21409696,0.19251898,0.30958274,0.10155857,0.3562483,0.10910296,0.20376195,0.5411444,0.29564765,0.37560624,0.25999087,0.2699776,0.22506693,0.24184208,0.08481919,0.27680814,0.17761818
balanced_7,0.048391778,0.23870663,0.2465185,0.20329784,0.24699317,0.23178583,0.39646384,0.2588954,0.46888533,0.17045143,0.26841173,0.27856094,0.1565143,0.22986293,0.25378484,0.35971677,0.09185855,0.14248146,0.11801969,0.2280932,0.15065932,0.23933364,0.16988131,0.4075477,0.16688311,0.39060527,0.14106993,0.24394533,0.33775476,0.56561244,0.08759487,0.17561397,0.24746981,0.07035857,0.106126316,0.31208313,0.19564968,0.12746397,0.5625291,0.44817612,0.28156087,0.12199266,0.44661504,0.4620304,0.33565694,0.3773017,0.34335828,0.3897946,0.39967987,0.20628029,0.45608544,0.15621246,0.12769994,0.08036885,0.18724191,0.3464374,0.3561477,0.058528885,0.058719724,0.43215883,0.43082997,0.42538512,0.04369544,0.3477855,0.3597227,0.32651097,0.43891913,0.39911097,0.29086035,0.39148045,0.2641006,0.06788593,0.22601417,0.12154386,0.28776002,0.2834422,0.05982823,0.25627118,0.23715706,0.49717867,0.16901149,0.35072702,0.32641476,0.042558305,0.2658,0.24838996,0.20535417,0.24898794,0.6672305,0.072918005,0.15918374,0.10673721,0.3365757,0.31448436,0.15594189,0.107365504,0.50003296,0.27274796,0.39823183,0.20738007
balanced_70,0.24878615,0.31277287,0.08989386,0.23610505,0.16131884,0.23670429,0.3897609,0.41355628,0.33915037,0.34543288,0.23360184,0.41577214,0.33235613,0.33226493,0.11879346,0.29805794,0.37817675,0.263301,0.4375624,0.18628907,0.41016775,0.18821642,0.54433465,0.08471683,0.31829724,0.10396957,0.24371473,0.2697538,0.3030132,0.36005667,0.19954965,0.3272967,0.15124983,0.27548534,0.2298403,0.24861804,0.2550052,0.39845684,0.20540582,0.29017866,0.30601314,0.45081404,0.2354081,0.17626072,0.42771357,0.07936668,0.34778062,0.2645414,0.13452327,0.2975969,0.23335499,0.4715155,0.30391216,0.25636858,0.33616436,0.32408738,0.22246279,0.061795425,0.25774616,0.2916445,0.5584702,0.17159584,0.06505349,0.11953376,0.18177098,0.23656653,0.28353286,0.29269338,0.4186172,0.31785172,0.31684268,0.20397606,0.20164374,0.18086535,0.12871256,0.12128529,0.2674326,0.2757393,0.5038481,0.11905213,0.37637946,0.21974133,0.2216451,0.33922338,0.23565975,0.29365844,0.057659544,0.2229309,0.42830944,0.16415195,0.1384792,0.29607293,0.16457324,0.270217,0.53705466,0.17135401,0.17397964,0.13222373,0.29704106,0.24463534
balanced_71,0.3675025,0.27980682,0.28507468,0.28095403,0.07104084,0.07003016,0.20890707,0.455913,0.2952799,0.43980807,0.26554257,0.4976874,0.32570106,0.13795547,0.38579446,0.48129475,0.33518317,0.12765424,0.2626757,0.15615496,0.13370545,0.112462156,0.35160986,0.44104898,0.45021537,0.12738416,0.253645,0.2174069,0.06700663,0.16305682,0.13605931,0.4347889,0.0778922,0.23059498,0.23477513,0.2582045,0.19604272,0.41286922,0.17059287,0.47767514,0.26314616,0.11041277,0.30570915,0.4806447,0.3296767,0.11534272,0.24893859,0.38538384,0.20090671,0.23776428,0.08660962,0.61302257,0.42812377,0.09498901,0.41821912,0.07895166,0.2119774,0.08819679,0.21903163,0.30737847,0.45121294,0.26066858,0.5371206,0.11528553,0.06024705,0.111735076,0.089560464,0.038672283,0.25275257,0.1602843,0.14810848,0.14727254,0.5815155,0.13346416,0.40239793,0.043766823,0.12294552,0.25559455,0.11942334,0.1975951,0.4284298,0.38225585,0.4194346,0.29788622,0.30672115,0.3025325,0.28031614,0.35643098,0.38503772,0.05221327,0.034014132,0.17562772,0.3682158,0.2692213,0.48143476,0.26767206,0.31347823,0.30327287,0.18071696,0.3113947
balanced_72,0.08092268,0.14446807,0.25691938,0.287951,0.45358777,0.31124496,0.38922,0.45822248,0.46225232,0.2716352,0.2685782,0.32336825,0.09124628,0.14104569,0.09138535,0.2300793,0.10616193,0.4271994,0.1636445,0.2857228,0.29438493,0.20033127,0.14556366,0.2667532,0.38791645,0.2972837,0.21056849,0.3752255,0.25915834,0.3956361,0.19991598,0.34241423,0.09305012,0.18883272,0.07914004,0.31437472,0.1506481,0.20237668,0.55178547,0.36470848,0.09270398,0.44897166,0.4301534,0.3182858,0.3357505,0.42961097,0.39802545,0.37260264,0.39852366,0.16358994,0.35401824,0.21052188,0.04145804,0.30580625,0.17029986,0.33082265,0.16553855,0.07850258,0.14945665,0.49843937,0.3874777,0.31073642,0.04811442,0.2695821,0.4747777,0.29955748,0.4264012,0.03856288,0.2554956,0.19184855,0.20810826,0.048078593,0.107230276,0.21914686,0.3133909,0.2907384,0.08390775,0.18910995,0.15768288,0.42503273,0.2755799,0.30431768,0.34710246,0.09525432,0.21155083,0.20524837,0.25985068,0.33100608,0.4290614,0.24412178,0.2617473,0.1256895,0.23747514,0.22913194,0.042799946,0.26816222,0.21174982,0.23792827,0.37870082,0.2602948
balanced_73,0.15047462,0.17918748,0.14964902,0.20084344,0.27303085,0.41043746,0.5016618,0.369851,0.26152465,0.38158253,0.41046774,0.15772526,0.067543566,0.21091011,0.10895846,0.15564822,0.106304385,0.26487488,0.31208366,0.14878127,0.048605267,0.09214847,0.17253976,0.28653443,0.5905156,0.5641078,0.05753036,0.46437383,0.47234842,0.32454142,0.073585406,0.27594376,0.15574987,0.16113584,0.26475778,0.18956587,0.16231227,0.29424927,0.16789737,0.40408045,0.06577317,0.07941826,0.13878141,0.31431696,0.25188223,0.22552183,0.16175516,0.33390263,0.2763287,0.39549845,0.39676374,0.4017524,0.13045262,0.107461736,0.20974866,0.28437486,0.21591988,0.1894666,0.067155406,0.17056936,0.31360102,0.1926654,0.41194427,0.15329242,0.40745854,0.078855135,0.30927286,0.232743,0.43842486,0.10724814,0.034548007,0.07357918,0.11694384,0.19107041,0.042730216,0.32191747,0.39369214,0.15619712,0.34763545,0.25905195,0.28140324,0.11999862,0.5223626,0.30375132,0.1861789,0.10802656,0.3098752,0.076947875,0.4552207,0.08196725,0.03646542,0.112683095,0.22128598,0.03114129,0.29128522,0.1504271,0.25743598,0.19337228,0.40685678,0.13955978
balanced_74,0.29072312,0.35401425,0.3953552,0.08451574,0.21340676,0.40680245,0.45058817,0.31698504,0.24912576,0.16488959,0.22380531,0.18109423,0.07698571,0.37535232,0.19887543,0.2688408,0.045331724,0.063258156,0.14376843,0.49417046,0.21421216,0.36736324,0.4405823,0.17249289,0.23170272,0.18991648,0.1676965,0.28689048,0.33088356,0.31214976,0.37305713,0.17154726,0.08816157,0.29822898,0.35529017,0.16889417,0.14712189,0.07405806,0.25982317,0.3154547,0.35859433,0.12949468,0.43544906,0.12102274,0.34766257,0.24786799,0.039976105,0.103488505,0.34314325,0.15007168,0.3622105,0.23589167,0.2995795,0.12457429,0.20304935,0.10795943,0.50398266,0.14341082,0.5300981,0.24696755,0.34340477,0.30887663,0.20910594,0.3647317,0.39567122,0.16192053,0.5331286,0.25908795,0.51744425,0.18827483,0.20049864,0.3865378,0.5850117,0.23845302,0.4121229,0.095036566,0.29711312,0.44961038,0.43511388,0.08256659,0.3090097,0.21572588,0.2925977,0.17487982,0.17933771,0.1191898,0.3881592,0.2904809,0.27730495,0.2609834,0.3710459,0.22186401,0.22487861,0.4452504,0.15957077,0.21395919,0.043901682,0.37561697,0.12205014,0.29577756
balanced_75,0.38912642,0.26838627,0.3679663,0.29877952,0.3809467,0.25904816,0.39297554,0.35084733,0.1759921,0.07006344,0.14111754,0.40083468,0.4055044,0.21366265,0.22253224,0.3008483,0.22118226,0.20165832,0.1680191,0.410545,0.48422807,0.15275261,0.067111075,0.14573497,0.53574556,0.21790388,0.19533734,0.31340283,0.42521796,0.04497233,0.071375646,0.5046263,0.18274198,0.20511164,0.1259224,0.29778403,0.07512252,0.47827125,0.39428657,0.2041449,0.30551133,0.14962542,0.06424648,0.62999254,0.29277438,0.52334154,0.175782,0.17011361,0.3029604,0.16244364,0.08648759,0.3517996,0.06757507,0.26480526,0.32972682,0.1464746,0.057486087,0.32350755,0.12691978,0.3818899,0.4411977,0.44498962,0.09000561,0.083435744,0.207495,0.11753076,0.030395072,0.48812008,0.15810907,0.289941,0.16276085,0.13213316,0.1295507,0.36330995,0.34056643,0.32646763,0.28431812,0.18647698,0.4542997,0.047358457,0.109845616,0.28010184,0.3554565,0.2917483,0.22621706,0.16364416,0.44913715,0.295694,0.2803111,0.46808216,0.4665994,0.14818288,0.19883166,0.25252095,0.20598835,0.20488779,0.17289206,0.10146922,0.21911171,0.22960347
balanced_76,0.16728568,0.050428115,0.08474432,0.2721025,0.27722886,0.25075984,0.17688094,0.24358693,0.273685,0.05441827,0.07607191,0.10771244,0.5193742,0.3801095,0.23643531,0.450024,0.1461635,0.23639664,0.34796154,0.42393723,0.2913292,0.13400052,0.23306796,0.32979754,0.10034785,0.2944527,0.25510472,0.40388474,0.08907756,0.47024277,0.1740199,0.29410046,0.38474387,0.39885926,0.2674589,0.10752966,0.16510192,0.24342947,0.3963242,0.2847737,0.08841122,0.15599993,0.17687324,0.4965684,0.04902535,0.07599072,0.059627395,0.14504284,0.34710863,0.3680409,0.118994415,0.48307472,0.233053,0.13785177,0.22318266,0.16976772,0.4561779,0.18053468,0.20968115,0.53492653,0.41142008,0.26051292,0.07512786,0.43024814,0.5465327,0.21795654,0.13001922,0.2278572,0.38832265,0.08820329,0.4917826,0.1481486,0.35697258,0.2785771,0.17381084,0.38342702,0.14856759,0.37613833,0.13145025,0.35918206,0.38328114,0.24956526,0.37872398,0.2511309,0.34928524,0.36446774,0.166392,0.09791959,0.097964756,0.047302913,0.3040583,0.1892729,0.28159612,0.1721893,0.065816134,0.39274415,0.28093585,0.26222003,0.57787216,0.32122225
balanced_77,0.07853096,0.2920436,0.22277777,0.19909987,0.21504173,0.10136135,0.34831458,0.47091472,0.19955738,0.46552175,0.13831569,0.1379904,0.08884862,0.3863762,0.4987954,0.2533884,0.11273654,0.11792174,0.16830993,0.39871052,0.30882,0.11432545,0.15769391,0.24616085,0.3736542,0.22988498,0.30902824,0.1916308,0.40453315,0.1554869,0.25311095,0.2751153,0.6605618,0.33104223,0.1393306,0.3346414,0.23741607,0.16466561,0.41089904,0.23139253,0.2752685,0.4677139,0.16333055,0.37965733,0.22771186,0.21237183,0.21258628,0.06702509,0.44075462,0.34337848,0.28782237,0.035456046,0.03493428,0.3071986,0.08580817,0.38819137,0.29777157,0.11485719,0.22111207,0.21199957,0.39806843,0.24211043,0.1707512,0.26052874,0.48122495,0.040017087,0.18468429,0.32971936,0.15409693,0.18649346,0.23009554,0.16021068,0.1405547,0.48077163,0.4380356,0.3566236,0.2249017,0.33542562,0.27598545,0.07211669,0.11466488,0.14151643,0.41431203,0.24916548,0.19632041,0.32231373,0.34960803,0.306594,0.097707406,0.30630305,0.4083315,0.15922631,0.16995072,0.13942146,0.19697721,0.10228518,0.2843649,0.34621525,0.14954078,0.2844267
balanced_78,0.2874887,0.49849918,0.32149422,0.24116872,0.21611726,0.17780069,0.16889009,0.08887809,0.2762282,0.31725794,0.29391834,0.056668364,0.29067436,0.34168762,0.32542554,0.12342041,0.44144714,0.10667199,0.22210637,0.22090754,0.41683906,0.42739594,0.25496486,0.06813971,0.39538485,0.05515071,0.20202833,0.1505478,0.43543965,0.18648261,0.3532968,0.2780355,0.22287741,0.22958738,0.19620934,0.0976192,0.25055194,0.15073133,0.25042462,0.14432117,0.34998757,0.07311331,0.25419304,0.38401905,0.21052253,0.3930145,0.11626648,0.31769884,0.18677321,0.5553708,0.33378583,0.46054828,0.48792854,0.16370973,0.20416994,0.25715122,0.2842479,0.2287397,0.478476,0.37932813,0.2361933,0.24953721,0.29663038,0.079995796,0.383983,0.21898668,0.21222888,0.51074636,0.22571254,0.24423651,0.15825325,0.44342524,0.21986386,0.034266494,0.19300988,0.16744158,0.20807782,0.43422884,0.32933915,0.12081966,0.13918918,0.15763105,0.31096342,0.36035067,0.16296047,0.19674084,0.15006901,0.5175762,0.20541036,0.22499265,0.50619656,0.32377264,0.24748793,0.32276225,0.40250024,0.15754172,0.13084689,0.0999565,0.21969622,0.06625219
balanced_79,0.26304352,0.14148882,0.32364377,0.33358526,0.24459091,0.17923275,0.28395373,0.33367196,0.094192006,0.28734526,0.08861376,0.34919408,0.28721923,0.27512226,0.50514376,0.1838015,0.08490963,0.37648937,0.2464633,0.3575863,0.12490298,0.38590205,0.46248376,0.4045065,0.36356416,0.23258072,0.45706624,0.2317092,0.04880214,0.40655684,0.29299337,0.26234776,0.3334209,0.21424766,0.28907505,0.26690313,0.4964978,0.38590837,0.18134908,0.2877323,0.25032508,0.28644508,0.20820326,0.17571542,0.17468889,0.391067,0.3648595,0.5834655,0.098136514,0.27686927,0.07762368,0.43802172,0.036375128,0.14435716,0.4484485,0.04228316,0.34073403,0.23292175,0.10625017,0.4784652,0.25603965,0.13786161,0.34364763,0.3366027,0.24769372,0.1440437,0.17287055,0.2697482,0.118672535,0.37940866,0.46626487,0.20161033,0.2567271,0.3899377,0.40561736,0.1696263,0.063687444,0.4326395,0.121652074,0.15357935,0.15255667,0.26104054,0.17449519,0.24794215,0.36062318,0.17892304,0.26591742,0.05175925,0.35239962,0.14339957,0.13577884,0.0776426,0.49856502,0.2740024,0.28033662,0.2689135,0.29864132,0.22599989,0.18696177,0.2081572
balanced_8,0.37349078,0.1701258,0.36900243,0.2006007,0.19237128,0.30976975,0.18547902,0.13256916,0.35220647,0.10582652,0.54998255,0.27617222,0.4060793,0.1043767,0.050622717,0.2615562,0.37203455,0.34993425,0.352698,0.11571405,0.5873346,0.09592332,0.13366365,0.09782547,0.21062033,0.25935572,0.22234091,0.22477886,0.37925962,0.20440957,0.16681008,0.39173317,0.18593246,0.17817205,0.131268,0.339243,0.29611185,0.16886339,0.10010363,0.05058749,0.24029522,0.31790054,0.121124715,0.09158071,0.14601433,0.30515307,0.11539452,0.43915135,0.43262324,0.20682213,0.08753449,0.16074646,0.344648,0.21255806,0.24885026,0.341231,0.2249439,0.44100535,0.26257366,0.24673343,0.21694547,0.40660313,0.41919556,0.36954024,0.08340238,0.22134551,0.41871953,0.26562136,0.20334344,0.43318233,0.08595824,0.38793507,0.27265355,0.13171293,0.1739238,0.20445661,0.33600068,0.31458768,0.23959719,0.23205581,0.19713598,0.26106226,0.25335747,0.28315756,0.39357245,0.07670194,0.22406782,0.21173298,0.049375333,0.24844936,0.3558243,0.15800433,0.15442786,0.29561985,0.432457,0.22310302,0.14875388,0.3192095,0.5849836,0.21115789
